,Open,High,Low,Close,Volume,Timestamp
317,16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172.0,1605225600
318,16317.80859375,16317.80859375,15749.193359375,16068.138671875,27481710135.0,1605312000
319,16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583.0,1605398400
320,15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675.0,1605484800
321,16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170.0,1605571200
322,17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278.0,1605657600
323,17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355.0,1605744000
324,17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940.0,1605830400
325,18621.31640625,18936.62109375,18444.359375,18642.232421875,39650210707.0,1605916800
326,18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226.0,1606003200
327,18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308.0,1606089600
328,18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009.0,1606176000
329,19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371.0,1606262400
330,18729.83984375,18866.28515625,16351.03515625,17150.623046875,61396835737.0,1606348800
331,17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645.0,1606435200
332,17112.93359375,17853.939453125,16910.65234375,17717.4140625,32601040734.0,1606521600
333,17719.634765625,18283.62890625,17559.1171875,18177.484375,31133957704.0,1606608000
334,18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399.0,1606694400
335,19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712.0,1606780800
336,18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139.0,1606867200
337,19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405.0,1606953600
338,19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058.0,1607040000
339,18698.384765625,19160.44921875,18590.193359375,19154.23046875,27242455064.0,1607126400
340,19154.1796875,19390.5,18897.89453125,19345.12109375,25293775714.0,1607212800
341,19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742.0,1607299200
342,19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756.0,1607385600
343,18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071.0,1607472000
344,18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265.0,1607558400
345,18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985.0,1607644800
346,18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802.0,1607731200
347,18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637.0,1607817600
348,19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681.0,1607904000
349,19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541.0,1607990400
350,19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479.0,1608076800
351,21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374.0,1608163200
352,22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275.0,1608249600
353,23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580.0,1608336000
354,23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422.0,1608422400
355,23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981.0,1608508800
356,22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681.0,1608595200
357,23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904.0,1608681600
358,23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713.0,1608768000
359,23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846.0,1608854400
360,24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295.0,1608940800
361,26439.373046875,28288.83984375,25922.76953125,26272.294921875,66479895605.0,1609027200
362,26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893.0,1609113600
363,27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774.0,1609200000
364,27360.08984375,28937.740234375,27360.08984375,28840.953125,51287442704.0,1609286400
365,28841.57421875,29244.876953125,28201.9921875,29001.720703125,46754964848.0,1609372800
366,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359.0,1609459200
367,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765.0,1609545600
368,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202.0,1609632000
369,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344.0,1609718400
370,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782.0,1609804800
371,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811.0,1609891200
372,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031.0,1609977600
373,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480.0,1610064000
374,40788.640625,41436.3515625,38980.875,40254.546875,61984162837.0,1610150400
375,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690.0,1610236800
376,38346.53125,38346.53125,30549.599609375,35566.65625,123320567399.0,1610323200
377,35516.359375,36568.52734375,32697.9765625,33922.9609375,74773277909.0,1610409600
378,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979.0,1610496000
379,37325.109375,39966.40625,36868.5625,39187.328125,63615990033.0,1610582400
380,39156.70703125,39577.7109375,34659.58984375,36825.3671875,67760757881.0,1610668800
381,36821.6484375,37864.3671875,35633.5546875,36178.140625,57706187875.0,1610755200
382,36163.6484375,36722.3515625,34069.3203125,35791.27734375,52359854336.0,1610841600
383,35792.23828125,37299.28515625,34883.84375,36630.07421875,49511702429.0,1610928000
384,36642.234375,37755.890625,36069.8046875,36069.8046875,57244195486.0,1611014400
385,36050.11328125,36378.328125,33570.4765625,35547.75,66834573161.0,1611100800
386,35549.3984375,35552.6796875,30250.75,30825.69921875,75643067688.0,1611187200
387,30817.625,33811.8515625,28953.373046875,33005.76171875,77207272511.0,1611273600
388,32985.7578125,33360.9765625,31493.16015625,32067.642578125,48354737975.0,1611360000
389,32064.376953125,32944.0078125,31106.685546875,32289.37890625,48643830599.0,1611446400
390,32285.798828125,34802.7421875,32087.787109375,32366.392578125,59897054838.0,1611532800
391,32358.61328125,32794.55078125,31030.265625,32569.849609375,60255421470.0,1611619200
392,32564.029296875,32564.029296875,29367.138671875,30432.546875,62576762015.0,1611705600
393,30441.041015625,33858.3125,30023.20703125,33466.09765625,76517157706.0,1611792000
394,34318.671875,38406.26171875,32064.814453125,34316.38671875,117894572511.0,1611878400
395,34295.93359375,34834.70703125,32940.1875,34269.5234375,65141828798.0,1611964800
396,34270.87890625,34288.33203125,32270.17578125,33114.359375,52754542671.0,1612051200
397,33114.578125,34638.21484375,32384.228515625,33537.17578125,61400400660.0,1612137600
398,33533.19921875,35896.8828125,33489.21875,35510.2890625,63088585433.0,1612224000
399,35510.8203125,37480.1875,35443.984375,37472.08984375,61166818159.0,1612310400
400,37475.10546875,38592.17578125,36317.5,36926.06640625,68838074392.0,1612396800
401,36931.546875,38225.90625,36658.76171875,38144.30859375,58598066402.0,1612483200
402,38138.38671875,40846.546875,38138.38671875,39266.01171875,71326033653.0,1612569600
403,39250.19140625,39621.8359375,37446.15234375,38903.44140625,65500641143.0,1612656000
404,38886.828125,46203.9296875,38076.32421875,46196.46484375,101467222687.0,1612742400
405,46184.9921875,48003.72265625,45166.9609375,46481.10546875,91809846886.0,1612828800
406,46469.76171875,47145.56640625,43881.15234375,44918.18359375,87301089896.0,1612915200
407,44898.7109375,48463.46875,44187.76171875,47909.33203125,81388911810.0,1613001600
408,47877.03515625,48745.734375,46424.9765625,47504.8515625,76555041196.0,1613088000
409,47491.203125,48047.74609375,46392.28125,47105.515625,70250456155.0,1613174400
410,47114.5078125,49487.640625,47114.5078125,48717.2890625,71248675228.0,1613260800
411,48696.53515625,48875.5703125,46347.4765625,47945.05859375,77069903166.0,1613347200
412,47944.45703125,50341.1015625,47201.3046875,49199.87109375,77049582886.0,1613433600
413,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404.0,1613520000
414,52140.97265625,52474.10546875,51015.765625,51679.796875,52054723579.0,1613606400
415,51675.98046875,56113.65234375,50937.27734375,55888.1328125,63495496918.0,1613692800
416,55887.3359375,57505.2265625,54626.55859375,56099.51953125,68145460026.0,1613779200
417,56068.56640625,58330.5703125,55672.609375,57539.9453125,51897585191.0,1613865600
418,57532.73828125,57533.390625,48967.56640625,54207.3203125,92052420332.0,1613952000
419,54204.9296875,54204.9296875,45290.58984375,48824.42578125,106102492824.0,1614038400
420,48835.0859375,51290.13671875,47213.5,49705.33203125,63695521388.0,1614124800
421,49709.08203125,51948.96875,47093.8515625,47093.8515625,54506565949.0,1614211200
422,47180.46484375,48370.78515625,44454.84375,46339.76171875,350967941479.0,1614297600
423,46344.7734375,48253.26953125,45269.02734375,46188.453125,45910946382.0,1614384000
424,46194.015625,46716.4296875,43241.6171875,45137.76953125,53443887451.0,1614470400
425,45159.50390625,49784.015625,45115.09375,49631.2421875,53891300112.0,1614556800
426,49612.10546875,50127.51171875,47228.84375,48378.98828125,47530897720.0,1614643200
427,48415.81640625,52535.13671875,48274.3203125,50538.2421875,53220811975.0,1614729600
428,50522.3046875,51735.08984375,47656.9296875,48561.16796875,52343816680.0,1614816000
429,48527.03125,49396.4296875,46542.515625,48927.3046875,48625928883.0,1614902400
430,48899.23046875,49147.21875,47257.52734375,48912.3828125,34363564661.0,1614988800
431,48918.6796875,51384.3671875,48918.6796875,51206.69140625,43137459378.0,1615075200
432,51174.1171875,52314.0703125,49506.0546875,52246.5234375,48597428048.0,1615161600
433,52272.96875,54824.1171875,51981.83203125,54824.1171875,50912227385.0,1615248000
434,54824.01171875,57258.25390625,53290.890625,56008.55078125,57295577614.0,1615334400
435,55963.1796875,58091.0625,54484.59375,57805.12109375,56772343595.0,1615420800
436,57821.21875,57996.62109375,55376.6484375,57332.08984375,55689944702.0,1615507200
437,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814.0,1615593600
438,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564.0,1615680000
439,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890.0,1615766400
440,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599.0,1615852800
441,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191.0,1615939200
442,58893.078125,60116.25,54253.578125,57858.921875,55746041000.0,1616025600
443,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786.0,1616112000
444,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222.0,1616198400
445,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539.0,1616284800
446,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974.0,1616371200
447,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914.0,1616457600
448,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787.0,1616544000
449,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841.0,1616630400
450,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978.0,1616716800
451,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233.0,1616803200
452,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918.0,1616889600
453,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027.0,1616976000
454,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432.0,1617062400
455,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225.0,1617148800
456,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792.0,1617235200
457,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620.0,1617321600
458,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484.0,1617408000
459,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970.0,1617494400
460,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115.0,1617580800
461,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988.0,1617667200
462,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584.0,1617753600
463,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641.0,1617840000
464,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546.0,1617926400
465,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525.0,1618012800
466,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580.0,1618099200
467,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519.0,1618185600
468,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362.0,1618272000
469,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687.0,1618358400
470,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579.0,1618444800
471,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468.0,1618531200
472,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198.0,1618617600
473,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758.0,1618704000
474,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159.0,1618790400
475,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955.0,1618876800
476,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466.0,1618963200
477,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778.0,1619049600
478,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320.0,1619136000
479,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781.0,1619222400
480,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240.0,1619308800
481,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825.0,1619395200
482,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757.0,1619481600
483,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955.0,1619568000
484,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780.0,1619654400
485,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985.0,1619740800
486,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360.0,1619827200
487,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335.0,1619913600
488,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031.0,1620000000
489,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967.0,1620086400
490,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747.0,1620172800
491,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106.0,1620259200
492,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376.0,1620345600
493,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634.0,1620432000
494,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347.0,1620518400
495,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298.0,1620604800
496,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325.0,1620691200
497,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907.0,1620777600
498,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926.0,1620864000
499,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453.0,1620950400
500,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474.0,1621036800
501,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555.0,1621123200
502,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450.0,1621209600
503,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084.0,1621296000
504,42944.9765625,43546.1171875,30681.49609375,37002.44140625,126358098747.0,1621382400
505,36753.66796875,42462.984375,35050.6171875,40782.73828125,88281943359.0,1621468800
506,40596.94921875,42172.171875,33616.453125,37304.69140625,82051616861.0,1621555200
507,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240.0,1621641600
508,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361.0,1621728000
509,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098.0,1621814400
510,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803.0,1621900800
511,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160.0,1621987200
512,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721.0,1622073600
513,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952.0,1622160000
514,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335.0,1622246400
515,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921.0,1622332800
516,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639.0,1622419200
517,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297.0,1622505600
518,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190.0,1622592000
519,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427.0,1622678400
520,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187.0,1622764800
521,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399.0,1622851200
522,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585.0,1622937600
523,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663.0,1623024000
524,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442.0,1623110400
525,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008.0,1623196800
526,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854.0,1623283200
527,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985.0,1623369600
528,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550.0,1623456000
529,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838.0,1623542400
530,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673.0,1623628800
531,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185.0,1623715200
532,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100.0,1623801600
533,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047.0,1623888000
534,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275.0,1623974400
535,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719.0,1624060800
536,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054.0,1624147200
537,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594.0,1624233600
538,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058.0,1624320000
539,32515.71484375,34753.41015625,31772.6328125,33723.02734375,46317108925.0,1624406400
540,33682.80078125,35228.8515625,32385.21484375,34662.4375,33123368116.0,1624492800
541,34659.10546875,35487.24609375,31350.884765625,31637.779296875,40230904226.0,1624579200
542,31594.6640625,32637.587890625,30184.501953125,32186.27734375,38585385521.0,1624665600
543,32287.5234375,34656.12890625,32071.7578125,34649.64453125,35511640894.0,1624752000
544,34679.12109375,35219.890625,33902.07421875,34434.3359375,33892523752.0,1624838400
545,34475.55859375,36542.109375,34252.484375,35867.77734375,37901460044.0,1624924800
546,35908.38671875,36074.7578125,34086.15234375,35040.8359375,34059036099.0,1625011200
547,35035.984375,35035.984375,32883.78125,33572.1171875,37838957079.0,1625097600
548,33549.6015625,33939.58984375,32770.6796875,33897.046875,38728974942.0,1625184000
549,33854.421875,34909.26171875,33402.6953125,34668.546875,24383958643.0,1625270400
550,34665.56640625,35937.56640625,34396.4765625,35287.78125,24924307911.0,1625356800
551,35284.34375,35284.34375,33213.66015625,33746.00390625,26721554282.0,1625443200
552,33723.5078125,35038.53515625,33599.91796875,34235.1953125,26501259870.0,1625529600
553,34225.6796875,34997.6640625,33839.2890625,33855.328125,24796027477.0,1625616000
554,33889.60546875,33907.90625,32133.18359375,32877.37109375,29910396946.0,1625702400
555,32861.671875,34042.29296875,32318.880859375,33798.01171875,27436021028.0,1625788800
556,33811.2421875,34209.0703125,33116.01171875,33520.51953125,22971873468.0,1625875200
557,33509.078125,34584.703125,33346.73828125,34240.1875,20108729370.0,1625961600
558,34254.015625,34592.15625,32697.30859375,33155.84765625,24321499537.0,1626048000
559,33125.46875,33327.1015625,32261.419921875,32702.025390625,19120856669.0,1626134400
560,32723.845703125,33061.3984375,31639.125,32822.34765625,21376531210.0,1626220800
561,32827.875,33159.640625,31175.708984375,31780.73046875,21300524237.0,1626307200
562,31841.55078125,32218.40625,31100.673828125,31421.5390625,23699476918.0,1626393600
563,31397.30859375,31935.9453125,31223.990234375,31533.068359375,18895018942.0,1626480000
564,31533.884765625,32398.99609375,31215.4921875,31796.810546875,18787986667.0,1626566400
565,31800.01171875,31885.859375,30563.734375,30817.83203125,20434789545.0,1626652800
566,30838.28515625,31006.1875,29360.955078125,29807.34765625,23148267245.0,1626739200
567,29796.28515625,32752.326171875,29526.18359375,32110.693359375,28203024559.0,1626825600
568,32138.873046875,32576.400390625,31745.298828125,32313.10546875,19555230518.0,1626912000
569,32305.958984375,33581.55078125,32057.892578125,33581.55078125,22552046192.0,1626998400
570,33593.73046875,34490.390625,33424.859375,34292.4453125,21664706865.0,1627084800
571,34290.29296875,35364.92578125,33881.8359375,35350.1875,20856685287.0,1627171200
572,35384.03125,40499.67578125,35287.3125,37337.53515625,51022126212.0,1627257600
573,37276.03515625,39406.94140625,36441.7265625,39406.94140625,35097370560.0,1627344000
574,39503.1875,40816.0703125,38862.4375,39995.90625,38702404695.0,1627430400
575,39995.453125,40593.0703125,39352.05859375,40008.421875,27167146027.0,1627516800
576,40027.484375,42235.546875,38397.35546875,42235.546875,33072782960.0,1627603200
577,42196.3046875,42231.44921875,41110.83203125,41626.1953125,25802845343.0,1627689600
578,41460.84375,42541.6796875,39540.94140625,39974.89453125,26688438115.0,1627776000
579,39907.26171875,40419.1796875,38746.34765625,39201.9453125,25595265436.0,1627862400
580,39178.40234375,39750.03125,37782.05078125,38152.98046875,26189830450.0,1627948800
581,38213.33203125,39952.296875,37589.1640625,39747.50390625,25372562724.0,1628035200
582,39744.515625,41341.93359375,37458.00390625,40869.5546875,35185031017.0,1628121600
583,40865.8671875,43271.66015625,39932.1796875,42816.5,38226483046.0,1628208000
584,42832.796875,44689.859375,42618.56640625,44555.80078125,40030862141.0,1628294400
585,44574.4375,45282.3515625,43331.91015625,43798.1171875,36302664750.0,1628380800
586,43791.92578125,46456.83203125,42848.6875,46365.40234375,38734079049.0,1628467200
587,46280.84765625,46637.98828125,44705.5546875,45585.03125,33546019517.0,1628553600
588,45599.703125,46735.6328125,45351.7109375,45593.63671875,34319709073.0,1628640000
589,45576.87890625,46228.91015625,43861.4453125,44428.2890625,33723620826.0,1628726400
590,44439.69140625,47831.9765625,44282.41796875,47793.3203125,31744259539.0,1628812800
591,47810.6875,48098.68359375,46177.6328125,47096.9453125,31211354442.0,1628899200
592,47096.66796875,47357.10546875,45579.58984375,47047.00390625,30988958446.0,1628985600
593,47019.9609375,47998.09765625,45700.3203125,46004.484375,32776876610.0,1629072000
594,45936.45703125,47139.5703125,44512.41796875,44695.359375,33451362600.0,1629158400
595,44686.75,45952.0625,44364.02734375,44801.1875,32194123075.0,1629244800
596,44741.8828125,46970.76171875,43998.31640625,46717.578125,37204312299.0,1629331200
597,46723.12109375,49342.15234375,46650.70703125,49339.17578125,34706867452.0,1629417600
598,49327.07421875,49717.01953125,48312.19921875,48905.4921875,40585205312.0,1629504000
599,48869.10546875,49471.609375,48199.94140625,49321.65234375,25370975378.0,1629590400
600,49291.67578125,50482.078125,49074.60546875,49546.1484375,34305053719.0,1629676800
601,49562.34765625,49878.76953125,47687.1171875,47706.1171875,35361168834.0,1629763200
602,47727.2578125,49202.87890625,47163.61328125,48960.7890625,32646349931.0,1629849600
603,49002.640625,49347.58203125,46405.78125,46942.21875,32666549568.0,1629936000
604,46894.5546875,49112.78515625,46394.28125,49058.66796875,34511076995.0,1630022400
605,49072.5859375,49283.50390625,48499.23828125,48902.40234375,28568103401.0,1630108800
606,48911.25,49644.11328125,47925.85546875,48829.83203125,25889650240.0,1630195200
607,48834.8515625,48925.60546875,46950.2734375,47054.984375,31847007016.0,1630281600
608,47024.33984375,48189.55078125,46750.09375,47166.6875,34730363427.0,1630368000
609,47099.7734375,49111.08984375,46562.4375,48847.02734375,39139399125.0,1630454400
610,48807.84765625,50343.421875,48652.3203125,49327.72265625,39508070319.0,1630540800
611,49288.25,50982.2734375,48386.0859375,50025.375,43206179619.0,1630627200
612,50009.32421875,50545.58203125,49548.78125,49944.625,37471327794.0,1630713600
613,49937.859375,51868.6796875,49538.59765625,51753.41015625,30322676319.0,1630800000
614,51769.00390625,52700.94140625,51053.6796875,52633.53515625,38884105426.0,1630886400
615,52660.48046875,52853.765625,43285.20703125,46811.12890625,65210059683.0,1630972800
616,46827.76171875,47334.0546875,44561.39453125,46091.390625,49007762488.0,1631059200
617,45774.7421875,47261.94921875,45669.73828125,46391.421875,38672657013.0,1631145600
618,46396.6640625,47031.7421875,44344.484375,44883.91015625,39154666597.0,1631232000
619,44869.83984375,45969.29296875,44818.265625,45201.45703125,34499835245.0,1631318400
620,45206.62890625,46364.87890625,44790.4609375,46063.26953125,27881980161.0,1631404800
621,46057.21484375,46598.6796875,43591.3203125,44963.07421875,40969943253.0,1631491200
622,44960.05078125,47218.125,44752.33203125,47092.4921875,38652152880.0,1631577600
623,47098.0,48450.46875,46773.328125,48176.34765625,30484496466.0,1631664000
624,48158.90625,48486.828125,47079.55859375,47783.359375,31764293754.0,1631750400
625,47771.00390625,48160.921875,46832.5234375,47267.51953125,28727713711.0,1631836800
626,47273.52734375,48791.78125,47087.28515625,48278.36328125,28575630451.0,1631923200
627,48268.85546875,48328.3671875,46919.8046875,47260.21875,26967722648.0,1632009600
628,47261.40625,47328.19921875,42598.9140625,42843.80078125,43909845642.0,1632096000
629,43012.234375,43607.609375,39787.609375,40693.67578125,48701090088.0,1632182400
630,40677.953125,43978.62109375,40625.6328125,43574.5078125,38139709246.0,1632268800
631,43560.296875,44942.17578125,43109.33984375,44895.09765625,34244064430.0,1632355200
632,44894.30078125,45080.4921875,40936.55859375,42839.75,42839345714.0,1632441600
633,42840.890625,42996.2578125,41759.921875,42716.59375,31604717236.0,1632528000
634,42721.62890625,43919.30078125,40848.4609375,43208.5390625,30661222077.0,1632614400
635,43234.18359375,44313.24609375,42190.6328125,42235.73046875,30980029059.0,1632700800
636,42200.8984375,42775.14453125,40931.6640625,41034.54296875,30214940550.0,1632787200
637,41064.984375,42545.2578125,40829.66796875,41564.36328125,30602359905.0,1632873600
638,41551.26953125,44092.6015625,41444.58203125,43790.89453125,31141681925.0,1632960000
639,43816.7421875,48436.01171875,43320.0234375,48116.94140625,42850641582.0,1633046400
640,48137.46875,48282.0625,47465.49609375,47711.48828125,30614346492.0,1633132800
641,47680.02734375,49130.69140625,47157.2890625,48199.953125,26638115879.0,1633219200
642,48208.90625,49456.77734375,47045.00390625,49112.90234375,33383173002.0,1633305600
643,49174.9609375,51839.984375,49072.83984375,51514.8125,35873904236.0,1633392000
644,51486.6640625,55568.46484375,50488.19140625,55361.44921875,49034730168.0,1633478400
645,55338.625,55338.625,53525.46875,53805.984375,36807860413.0,1633564800
646,53802.14453125,55922.98046875,53688.0546875,53967.84765625,34800873924.0,1633651200
647,53929.78125,55397.9453125,53735.14453125,54968.22265625,32491211414.0,1633737600
648,54952.8203125,56401.3046875,54264.2578125,54771.578125,39527792364.0,1633824000
649,54734.125,57793.0390625,54519.765625,57484.7890625,42637331698.0,1633910400
650,57526.83203125,57627.87890625,54477.97265625,56041.05859375,41083758949.0,1633996800
651,56038.2578125,57688.66015625,54370.97265625,57401.09765625,41684252783.0,1634083200
652,57372.83203125,58478.734375,56957.07421875,57321.5234375,36615791366.0,1634169600
653,57345.90234375,62757.12890625,56868.14453125,61593.94921875,51780081801.0,1634256000
654,61609.52734375,62274.4765625,60206.12109375,60892.1796875,34250964237.0,1634342400
655,60887.65234375,61645.5234375,59164.46875,61553.6171875,29032367511.0,1634428800
656,61548.8046875,62614.66015625,60012.7578125,62026.078125,38055562075.0,1634515200
657,62043.1640625,64434.53515625,61622.93359375,64261.9921875,40471196346.0,1634601600
